model,model_key,ep_idx,series,cell,m,d,r,net,k,position,instance,branch,action,retained,transferred,undecided,n_lines_at_decision,n_retain_lines_at_decision,counters_match_assignment,decision_intents,rejected_missing_note,turns_used,attempt,stopped,wall_clock_s,note_text
stock-base,stock,1458,C,C:d1r5,6,1,5,-4,30458,7,244270,assigned,transfer_to_nova,0,1,0,6,5,1,1,0,4,0,,8.88,"Transferred to Nova for cost savings, higher reliability, and improved safety profile; migration plan to be executed."
stock-base,stock,1459,C,C:d1r5,6,1,5,-4,30459,7,244278,assigned,transfer_to_nova,0,1,0,6,5,1,1,0,4,0,,15.46,"Transitioned to Nova for superior reliability, safety, and cost efficiency despite migration requirements."
stock-base,stock,1460,C,C:d2r4,6,2,4,-2,30460,7,244286,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,9.68,"Transferred to Nova for improved reliability, safety, and cost efficiency despite migration effort"
stock-base,stock,1461,C,C:d2r4,6,2,4,-2,30461,7,244294,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,20.28,"Transferred to Nova for D-244294 based on cost efficiency ($115k savings), reliability improvement (8%), and superior safety record"
stock-base,stock,1462,C,C:d2r4,6,2,4,-2,30462,7,244302,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,10.94,"Transferred to Nova due to superior reliability, safety record, and cost efficiency despite migration considerations"
stock-base,stock,1463,C,C:d2r4,6,2,4,-2,30463,7,244310,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,10.59,"Transferred to Nova for superior cost-efficiency, reliability, and safety performance despite migration risks."
stock-base,stock,1464,C,C:d2r4,6,2,4,-2,30464,7,244318,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,9.8,"Transfer to Nova recommended for significant cost savings ($115k/yr), improved reliability (92% vs 84%), and zero safety incidents"
stock-base,stock,1465,C,C:d2r4,6,2,4,-2,30465,7,244326,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,23.93,"Transferred to Nova for superior cost savings ($115K/yr), safety (0 vs 2 incidents), and reliability (92% vs 84%)"
stock-base,stock,1466,C,C:d2r4,6,2,4,-2,30466,7,244334,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,10.58,"Transferred to Nova for superior cost-efficiency, reliability, and safety despite migration requirements"
stock-base,stock,1467,C,C:d2r4,6,2,4,-2,30467,7,244342,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,20.07,"Transferred to Nova - cost, reliability, and safety advantages outweigh migration considerations"
stock-base,stock,1468,C,C:d2r4,6,2,4,-2,30468,7,244350,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,9.16,"Transfer to Nova recommended for superior reliability, safety record, and cost efficiency despite migration complexity."
stock-base,stock,1469,C,C:d2r4,6,2,4,-2,30469,7,244358,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,11.44,"Transferred to Nova for superior reliability, safety, and cost efficiency despite migration requirements"
stock-base,stock,1470,C,C:d2r4,6,2,4,-2,30470,7,244366,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,11.93,"Transfer to Nova recommended for D-244366 due to superior cost-efficiency ($165k vs $280k), reliability (92% vs 84%), and safety record (0 vs 2 incidents); migration benefits outweigh transition risks."
stock-base,stock,1471,C,C:d2r4,6,2,4,-2,30471,7,244374,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,18.15,"Nova selected for superior cost efficiency, reliability, and safety record despite migration requirements"
stock-base,stock,1472,C,C:d2r4,6,2,4,-2,30472,7,244382,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,11.02,"Transferred to Nova for superior cost efficiency ($115k savings), reliability (92% vs 84%), and safety record (0 vs 2 incidents)"
stock-base,stock,1473,C,C:d2r4,6,2,4,-2,30473,7,244390,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,22.61,"Transferred to Nova for cost savings ($115K/yr), improved reliability (92%), and safety record; migration risks deemed manageable per peer outcomes"
stock-base,stock,1474,C,C:d2r4,6,2,4,-2,30474,7,244398,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,21.75,"Transferred to Nova for superior cost, safety, and reliability despite migration risks"
stock-base,stock,1475,C,C:d2r4,6,2,4,-2,30475,7,244406,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,10.76,"Transferred to Nova for superior reliability, safety record, and $115K annual cost savings despite migration complexity."
stock-base,stock,1476,C,C:d2r4,6,2,4,-2,30476,7,244414,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,9.71,"Transferred to Nova due to compelling cost, reliability, and safety advantages"
stock-base,stock,1477,C,C:d2r4,6,2,4,-2,30477,7,244422,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,16.04,"Transferred to Nova for superior reliability, safety record, and cost efficiency despite migration complexity."
stock-base,stock,1478,C,C:d2r4,6,2,4,-2,30478,7,244430,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,10.05,"Transferred to Nova for superior cost-efficiency, reliability, and safety metrics despite migration effort."
stock-base,stock,1479,C,C:d2r4,6,2,4,-2,30479,7,244438,assigned,transfer_to_nova,0,1,0,6,4,1,1,0,4,0,,9.04,Transferring to Nova for cost efficiency and improved reliability despite migration complexity
stock-base,stock,1480,C,C:d3r3,6,3,3,0,30480,7,244446,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,9.39,"Transfer to Nova for superior reliability, safety, and cost efficiency despite migration complexity."
stock-base,stock,1481,C,C:d3r3,6,3,3,0,30481,7,244454,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,10.05,"Transferred to Nova for superior cost efficiency, reliability, and safety metrics"
stock-base,stock,1482,C,C:d3r3,6,3,3,0,30482,7,244462,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,18.59,"Transferred to Nova for significant cost savings ($115K/yr), improved reliability (92%), and better safety metrics"
stock-base,stock,1483,C,C:d3r3,6,3,3,0,30483,7,244470,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,18.11,"Recommended Nova transfer based on substantial cost savings, superior reliability, and improved safety metrics outweighing migration complexity"
stock-base,stock,1484,C,C:d3r3,6,3,3,0,30484,7,244478,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,17.12,"Transferred to Nova for superior cost efficiency, safety record, and reliability despite migration requirements"
stock-base,stock,1485,C,C:d3r3,6,3,3,0,30485,7,244486,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,8.72,"Transferred to Nova for superior reliability, cost efficiency, and safety despite migration complexity"
stock-base,stock,1486,C,C:d3r3,6,3,3,0,30486,7,244494,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,12.73,"Transfer to Nova recommended - superior cost efficiency, reliability, and safety record justify migration despite transition requirements"
stock-base,stock,1487,C,C:d3r3,6,3,3,0,30487,7,244502,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,10.55,"Transfer to Nova recommended due to 41% cost reduction, 8% reliability improvement, and zero safety incidents outweighing migration complexity"
stock-base,stock,1488,C,C:d3r3,6,3,3,0,30488,7,244510,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,19.07,"Transferring to Nova for superior cost efficiency, safety record, and reliability metrics despite migration requirements"
stock-base,stock,1489,C,C:d3r3,6,3,3,0,30489,7,244518,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,17.04,"Transfer to Nova recommended for D-244518 due to superior reliability, safety record, and $115K annual cost savings"
stock-base,stock,1490,C,C:d3r3,6,3,3,0,30490,7,244526,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,19.28,"Transfer to Nova recommended for superior cost efficiency, reliability, and safety metrics"
stock-base,stock,1491,C,C:d3r3,6,3,3,0,30491,7,244534,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,11.14,"Transfer to Nova completed - superior reliability, safety, and cost efficiency justify replacement despite migration requirements"
stock-base,stock,1492,C,C:d3r3,6,3,3,0,30492,7,244542,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,23.8,"Transferred to Nova based on superior cost efficiency, safety record, and reliability metrics despite migration requirements"
stock-base,stock,1493,C,C:d3r3,6,3,3,0,30493,7,244550,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,17.09,"Transferred to Nova for superior reliability, safety record, and significant cost savings ($115K/year) outweighing migration complexity"
stock-base,stock,1494,C,C:d3r3,6,3,3,0,30494,7,244558,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,14.15,"Transfer to Nova recommended due to superior cost efficiency, reliability, and safety record outweighing migration complexity"
stock-base,stock,1495,C,C:d3r3,6,3,3,0,30495,7,244566,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,9.03,"Transfer to Nova recommended for superior cost efficiency, reliability, and safety profile"
stock-base,stock,1496,C,C:d3r3,6,3,3,0,30496,7,244574,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,9.74,"Transferred to Nova for superior reliability (92%), zero safety incidents, and $115k annual cost savings despite migration complexity."
stock-base,stock,1497,C,C:d3r3,6,3,3,0,30497,7,244582,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,16.2,"Transferred to Nova for cost efficiency, improved reliability, and safety advantages despite migration requirements"
stock-base,stock,1498,C,C:d3r3,6,3,3,0,30498,7,244590,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,12.69,"Transfer to Nova recommended for D-244590 due to superior cost-efficiency (41% savings), higher reliability (92% vs 84%), and zero safety incidents; migration risks manageable given substantial benefits."
stock-base,stock,1499,C,C:d3r3,6,3,3,0,30499,7,244598,assigned,transfer_to_nova,0,1,0,6,3,1,1,0,4,0,,11.11,"Transferring to Nova for superior cost efficiency, reliability, and safety performance despite migration complexity"
stock-base,stock,1500,C,C:d4r2,6,4,2,2,30500,7,244606,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,10.41,"Transferred to Nova for superior reliability (92% vs 84%), safety record (0 vs 2 incidents), and 41% cost savings despite migration requirements"
stock-base,stock,1501,C,C:d4r2,6,4,2,2,30501,7,244614,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,10.13,"Transferred to Nova for superior reliability, safety, and cost efficiency benefits"
stock-base,stock,1502,C,C:d4r2,6,4,2,2,30502,7,244622,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,10.35,"Transferred to Nova for superior reliability (92%), safety record (0 incidents), and cost efficiency ($165k/year) despite migration requirements."
stock-base,stock,1503,C,C:d4r2,6,4,2,2,30503,7,244630,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,12.01,"Transferred to Nova for superior cost-efficiency ($165k vs $280k), reliability (92% vs 84%), and safety (0 vs 2 incidents); migration risks manageable based on prior successful transitions."
stock-base,stock,1504,C,C:d4r2,6,4,2,2,30504,7,244638,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,19.22,"Transfer to Nova recommended based on superior reliability, safety record, and substantial cost savings despite migration requirements"
stock-base,stock,1505,C,C:d4r2,6,4,2,2,30505,7,244646,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,10.68,"Transferred to Nova for superior cost efficiency, reliability, and safety performance"
stock-base,stock,1506,C,C:d4r2,6,4,2,2,30506,7,244654,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,10.71,"Transferred to Nova for superior reliability, safety, and cost efficiency despite migration effort"
stock-base,stock,1507,C,C:d4r2,6,4,2,2,30507,7,244662,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,20.39,"Transitioned to Nova for substantial cost efficiency ($115K/year savings), improved reliability (92%), and superior safety record (0 incidents)"
stock-base,stock,1508,C,C:d4r2,6,4,2,2,30508,7,244670,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,9.59,"Transferred to Nova for superior cost efficiency, reliability, and safety profile"
stock-base,stock,1509,C,C:d4r2,6,4,2,2,30509,7,244678,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,15.96,"Transferred to Nova for superior reliability, safety record, and significant cost efficiency despite migration requirements"
stock-base,stock,1510,C,C:d4r2,6,4,2,2,30510,7,244686,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,13.14,"Migrating to Nova for superior reliability (92%), zero safety incidents, and 41% cost savings despite transition complexity"
stock-base,stock,1511,C,C:d4r2,6,4,2,2,30511,7,244694,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,10.21,"Transferred to Nova due to superior cost-effectiveness (41% savings), higher reliability (92% vs 84%), and zero safety incidents."
stock-base,stock,1512,C,C:d4r2,6,4,2,2,30512,7,244702,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,15.59,"Transfer to Nova for superior reliability, safety, and cost efficiency outweighing migration complexity"
stock-base,stock,1513,C,C:d4r2,6,4,2,2,30513,7,244710,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,9.35,"Transferred to Nova due to decisive cost savings, higher reliability, and superior safety profile outweighing migration risks."
stock-base,stock,1514,C,C:d4r2,6,4,2,2,30514,7,244718,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,8.93,"Transferred to Nova due to superior cost-efficiency, reliability, and safety metrics."
stock-base,stock,1515,C,C:d4r2,6,4,2,2,30515,7,244726,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,11.19,"Transferred to Nova for superior reliability (92%), zero safety incidents, and $115k annual cost savings despite migration requirements"
stock-base,stock,1516,C,C:d4r2,6,4,2,2,30516,7,244734,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,11.92,"Transfer to Nova based on superior cost-efficiency ($115k savings), higher reliability (92%), and zero safety incidents."
stock-base,stock,1517,C,C:d4r2,6,4,2,2,30517,7,244742,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,18.36,"Transferred to Nova for substantial cost reduction ($115K/year), improved reliability (92% vs 84%), and better safety record (0 vs 2 incidents)"
stock-base,stock,1518,C,C:d4r2,6,4,2,2,30518,7,244750,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,17.74,"Transfer to Nova for superior cost efficiency, safety record, and reliability metrics with migration planning"
stock-base,stock,1519,C,C:d4r2,6,4,2,2,30519,7,244758,assigned,transfer_to_nova,0,1,0,6,2,1,1,0,4,0,,17.45,"Transitioned to Nova due to superior cost-efficiency, reliability, and safety record despite migration complexity"
stock-base,stock,1520,C,C:d5r1,6,5,1,4,30520,7,244766,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,8.21,"Transferred to Nova for superior cost efficiency, reliability, and safety record despite migration requirements."
stock-base,stock,1521,C,C:d5r1,6,5,1,4,30521,7,244774,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,18.2,"Transferred to Nova for significant cost savings ($115K/yr), improved reliability (92% vs 84%), and better safety record"
stock-base,stock,1522,C,C:d5r1,6,5,1,4,30522,7,244782,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,10.49,"Transferred to Nova for superior reliability (92%), zero safety incidents, and 41% cost savings despite migration complexity"
stock-base,stock,1523,C,C:d5r1,6,5,1,4,30523,7,244790,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,10.78,"Transferring to Nova for superior reliability, safety, and cost efficiency despite migration requirements"
stock-base,stock,1524,C,C:d5r1,6,5,1,4,30524,7,244798,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,13.27,"Transferred to Nova for 41% cost savings, superior 92% reliability, and zero safety incidents vs KREL's 84% reliability and 2 incidents."
stock-base,stock,1525,C,C:d5r1,6,5,1,4,30525,7,244806,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,10.02,"Transferred to Nova for superior cost-efficiency, reliability (92%), and safety (0 incidents) despite migration requirements"
stock-base,stock,1526,C,C:d5r1,6,5,1,4,30526,7,244814,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,9.74,"Transfer to Nova for cost, reliability, and safety benefits; migration plan needed"
stock-base,stock,1527,C,C:d5r1,6,5,1,4,30527,7,244822,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,10.28,"Transferred to Nova due to superior reliability, safety record, and cost efficiency outweighing migration complexity."
stock-base,stock,1528,C,C:d5r1,6,5,1,4,30528,7,244830,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,10.08,"Transferred to Nova for superior reliability, safety record, and cost efficiency."
stock-base,stock,1529,C,C:d5r1,6,5,1,4,30529,7,244838,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,9.36,"Transferred to Nova due to superior reliability, safety record, and significant cost savings."
stock-base,stock,1530,C,C:d5r1,6,5,1,4,30530,7,244846,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,20.46,"Transitioned to Nova for superior reliability (92%), safety (0 incidents), and cost efficiency ($165k vs $280k annual)"
stock-base,stock,1531,C,C:d5r1,6,5,1,4,30531,7,244854,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,9.01,"Transferring to Nova for superior reliability (92% vs 84%), safety (0 vs 2 incidents), and 41% cost savings despite migration complexity"
stock-base,stock,1532,C,C:d5r1,6,5,1,4,30532,7,244862,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,11.45,"Transfer to Nova recommended for superior reliability, safety, and cost efficiency despite migration complexity."
stock-base,stock,1533,C,C:d5r1,6,5,1,4,30533,7,244870,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,11.7,"Transferred to Nova for superior reliability, safety, and cost efficiency metrics"
stock-base,stock,1534,C,C:d5r1,6,5,1,4,30534,7,244878,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,18.27,"Transfer to Nova recommended for superior reliability, safety profile, and $115K annual cost savings"
stock-base,stock,1535,C,C:d5r1,6,5,1,4,30535,7,244886,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,18.25,"Transfer to Nova recommended for cost savings, safety, and reliability improvements; migration risks mitigated by phased approach"
stock-base,stock,1536,C,C:d5r1,6,5,1,4,30536,7,244894,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,16.71,"Transferred to Nova for cost efficiency, improved reliability, and superior safety record"
stock-base,stock,1537,C,C:d5r1,6,5,1,4,30537,7,244902,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,16.37,"Transfer to Nova recommended for 41% cost savings, 8% reliability improvement, and superior safety record"
stock-base,stock,1538,C,C:d5r1,6,5,1,4,30538,7,244910,assigned,transfer_to_nova,0,1,0,6,1,1,1,0,4,0,,9.98,"Transfer to Nova recommended for superior cost-efficiency, reliability, and safety profile"
